µçÑ¹,µçÁ÷
291.578,2.961
296.519,2.915
300.953,2.756
305.418,2.724
310.598,2.908
315.895,2.981
320.518,2.802
324.07,2.435
326.458,1.965
328.111,1.591
329.555,1.39
330.841,1.256
331.813,1.102
332.311,0.898
332.19,0.644
330.75,0.308
324.987,0.035
312.183,-0.027
295.545,-0.029
281.626,-0.029
272.401,-0.029
263.609,-0.029
254.112,-0.029
244.366,-0.029
233.53,-0.03
221.481,-0.03
208.638,-0.03
195.575,-0.03
182.822,-0.03
169.263,-0.03
155.302,-0.03
141.423,-0.031
126.481,-0.031
111.183,-0.031
95.521,-0.031
78.495,-0.031
60.608,-0.031
44.168,-0.032
29.244,-0.032
13.416,-0.032
-3.157,-0.032
-20.832,-0.032
-38.197,-0.033
-55.11,-0.033
-71.948,-0.033
-87.22,-0.033
-101.642,-0.033
-115.886,-0.033
-130.309,-0.034
-144.162,-0.034
-157.532,-0.034
-172.167,-0.034
-185.668,-0.034
-198.477,-0.034
-211.573,-0.034
-222.889,-0.034
-231.345,-0.034
-238.414,-0.035
-247.238,-0.035
-257.192,-0.035
-265.308,-0.046
-272.58,-0.353
-279.307,-1.501
-285.408,-2.57
-290.671,-2.837
-295.362,-2.809
-300.194,-2.848
-305.476,-2.987
-310.996,-3.097
-316.18,-3.024
-320.602,-2.769
-324.077,-2.406
-326.481,-1.963
-328.176,-1.606
-329.66,-1.414
-330.994,-1.286
-332.022,-1.134
-332.562,-0.929
-332.496,-0.675
-331.138,-0.336
-325.488,-0.048
-312.757,0.021
-296.233,0.023
-282.299,0.023
-272.918,0.023
-264.039,0.023
-254.708,0.023
-245.134,0.023
-234.493,0.024
-222.557,0.024
-209.647,0.024
-196.283,0.024
-183.081,0.024
-169.416,0.024
-155.461,0.024
-141.57,0.024
-126.742,0.025
-111.442,0.025
-95.64,0.025
-78.525,0.025
-60.781,0.025
-44.792,0.026
-30.421,0.026
-14.968,0.026
1.372,0.026
19.084,0.026
36.8,0.026
54.126,0.026
71.123,0.027
86.791,0.027
101.928,0.027
116.633,0.027
131.001,0.027
144.303,0.027
157.044,0.027
171.418,0.028
184.677,0.028
197.63,0.028
211.035,0.028
222.442,0.028
230.906,0.028
237.84,0.028
246.458,0.028
256.526,0.028
264.852,0.037
272.224,0.32
279.082,1.457
285.428,2.603
291.072,2.951
296.039,2.917
300.505,2.764
304.913,2.71
310.049,2.891
315.392,2.99
320.086,2.828
323.765,2.481
326.295,2.018
328.007,1.626
329.478,1.412
330.785,1.277
331.798,1.126
332.348,0.923
332.292,0.671
331.023,0.338
325.687,0.048
313.25,-0.026
296.737,-0.029
282.638,-0.029
273.207,-0.029
264.307,-0.029
254.795,-0.029
245.16,-0.029
234.457,-0.03
222.44,-0.03
209.686,-0.03
196.656,-0.03
183.806,-0.03
170.268,-0.03
156.323,-0.03
142.564,-0.03
127.785,-0.031
112.493,-0.031
96.803,-0.031
79.76,-0.031
61.729,-0.031
44.979,-0.031
30.078,-0.032
14.602,-0.032
-1.524,-0.032
-18.926,-0.032
-36.402,-0.032
-53.54,-0.033
-70.712,-0.033
-86.425,-0.033
-100.969,-0.033
-114.961,-0.033
-129.06,-0.033
-143.058,-0.034
-156.684,-0.034
-171.351,-0.034
-184.765,-0.034
-197.491,-0.034
-210.773,-0.034
-222.417,-0.034
-231.111,-0.035
-238.162,-0.035
-246.714,-0.035
-256.649,-0.035
-264.844,-0.043
-272.119,-0.301
-278.864,-1.388
-284.986,-2.509
-290.324,-2.832
-295.033,-2.81
-299.835,-2.838
-305.082,-2.974
-310.607,-3.092
-315.824,-3.029
-320.296,-2.786
-323.85,-2.437
-326.348,-2.003
-328.077,-1.629
-329.553,-1.419
-330.884,-1.29
-331.929,-1.145
-332.518,-0.946
-332.503,-0.696
-331.292,-0.361
-326.118,-0.06
-313.946,0.02
-297.37,0.023
-282.942,0.023
-273.423,0.023
-264.702,0.023
-255.439,0.023
-246.054,0.023
-235.586,0.024
-223.503,0.024
-210.429,0.024
-197.173,0.024
-184.144,0.024
-170.589,0.024
-156.528,0.024
-142.546,0.024
-127.685,0.024
-112.438,0.025
-96.883,0.025
-80.063,0.025
-62.377,0.025
-46.075,0.025
-31.429,0.026
-15.862,0.026
0.304,0.026
17.425,0.026
34.811,0.026
52.609,0.026
69.897,0.027
85.558,0.027
100.958,0.027
115.818,0.027
130.069,0.027
143.286,0.027
155.869,0.027
170.142,0.027
183.775,0.027
196.771,0.028
210.099,0.028
221.696,0.028
230.287,0.028
237.111,0.028
245.546,0.028
255.772,0.028
264.369,0.035
271.812,0.285
278.721,1.382
285.102,2.565
290.789,2.947
295.785,2.925
300.27,2.77
304.633,2.695
309.7,2.868
315.039,2.983
319.797,2.841
323.552,2.506
326.135,2.043
327.861,1.638
329.314,1.416
330.636,1.279
331.678,1.133
332.264,0.94
332.272,0.696
331.173,0.369
326.343,0.064
314.491,-0.025
297.986,-0.029
283.348,-0.029
273.655,-0.029
264.886,-0.029
255.361,-0.029
245.77,-0.029
235.29,-0.029
223.418,-0.03
210.6,-0.03
197.619,-0.03
185.035,-0.03
171.639,-0.03
157.538,-0.03
143.648,-0.03
128.671,-0.031
113.24,-0.031
97.767,-0.031
81.192,-0.031
63.504,-0.031
46.631,-0.031
31.373,-0.032
15.557,-0.032
-0.722,-0.032
-17.921,-0.032
-35.172,-0.033
-52.037,-0.033
-69.244,-0.033
-85.154,-0.033
-99.751,-0.033
-113.897,-0.033
-128.266,-0.033
-142.407,-0.034
-155.882,-0.034
-170.461,-0.034
-183.946,-0.034
-196.563,-0.034
-209.78,-0.034
-221.534,-0.034
-230.413,-0.034
-237.481,-0.035
-245.875,-0.035
-255.846,-0.035
-264.242,-0.04
-271.595,-0.264
-278.446,-1.313
-284.66,-2.48
-290.074,-2.841
-294.808,-2.819
-299.594,-2.835
-304.795,-2.958
-310.287,-3.078
-315.516,-3.027
-319.999,-2.787
-323.591,-2.448
-326.163,-2.023
-327.924,-1.643
-329.403,-1.429
-330.75,-1.299
-331.829,-1.159
-332.456,-0.965
-332.509,-0.724
-331.493,-0.401
-326.83,-0.081
-315.177,0.018
-298.651,0.023
-283.869,0.023
-274.043,0.023
-265.374,0.023
-256.046,0.023
-246.624,0.024
-236.318,0.024
-224.452,0.024
-211.438,0.024
-198.044,0.024
-184.963,0.024
-171.555,0.024
-157.552,0.024
-143.637,0.024
-128.838,0.024
-113.483,0.025
-97.776,0.025
-80.971,0.025
-63.375,0.025
-47.167,0.025
-32.767,0.026
-17.322,0.026
-0.921,0.026
16.669,0.026
34.338,0.026
51.442,0.026
68.488,0.027
84.3,0.027
99.568,0.027
114.477,0.027
128.986,0.027
142.51,0.027
155.056,0.027
169.202,0.027
182.805,0.028
195.612,0.028
208.883,0.028
220.655,0.028
229.577,0.028
236.687,0.028
245.096,0.028
255.244,0.028
263.871,0.033
271.306,0.242
278.241,1.281
284.65,2.506
290.397,2.939
295.432,2.931
299.958,2.785
304.315,2.698
309.361,2.861
314.734,2.992
319.562,2.864
323.385,2.533
326.038,2.072
327.799,1.656
329.268,1.424
330.604,1.288
331.665,1.144
332.278,0.952
332.317,0.71
331.36,0.392
326.986,0.08
315.674,-0.024
299.23,-0.029
284.178,-0.029
274.16,-0.029
265.46,-0.029
255.952,-0.029
246.384,-0.029
236.026,-0.03
224.404,-0.03
211.811,-0.03
198.745,-0.03
185.921,-0.03
172.485,-0.03
158.378,-0.03
144.634,-0.031
129.957,-0.031
114.671,-0.031
99.143,-0.031
82.4,-0.031
64.505,-0.031
47.582,-0.032
32.57,-0.032
17.104,-0.032
1.007,-0.032
-16.357,-0.032
-34.065,-0.032
-51.213,-0.033
-68.355,-0.033
-84.046,-0.033
-98.565,-0.033
-112.78,-0.033
-127.206,-0.033
-141.524,-0.033
-155.045,-0.034
-169.532,-0.034
-183.098,-0.034
-195.651,-0.034
-208.737,-0.034
-220.642,-0.034
-229.811,-0.034
-236.954,-0.034
-245.292,-0.035
-255.307,-0.035
-263.705,-0.038
-270.948,-0.21
-277.774,-1.172
-284.045,-2.404
-289.593,-2.85
-294.418,-2.845
-299.23,-2.854
-304.445,-2.969
-309.957,-3.086
-315.209,-3.04
-319.737,-2.807
-323.39,-2.471
-326.037,-2.054
-327.848,-1.667
-329.362,-1.443
-330.738,-1.312
-331.85,-1.174
-332.525,-0.985
-332.632,-0.747
-331.759,-0.43
-327.57,-0.1
-316.491,0.016
-300.055,0.023
-284.831,0.023
-274.668,0.023
-266.069,0.023
-256.762,0.023
-247.318,0.023
-237.17,0.024
-225.544,0.024
-212.643,0.024
-199.217,0.024
-186.029,0.024
-172.633,0.024
-158.596,0.024
-144.741,0.025
-130.094,0.025
-114.84,0.025
-99.263,0.025
-82.506,0.025
-64.806,0.025
-48.415,0.025
-33.883,0.026
-18.537,0.026
-2.418,0.026
14.799,0.026
32.269,0.026
49.842,0.026
67.31,0.027
83.185,0.027
98.596,0.027
113.491,0.027
127.88,0.027
141.441,0.027
154.024,0.027
168.043,0.028
181.898,0.028
194.72,0.028
208.028,0.028
220.095,0.028
229.172,0.028
236.182,0.028
244.356,0.028
254.538,0.028
263.322,0.031
270.793,0.2
277.795,1.166
284.249,2.434
290.085,2.937
295.195,2.95
299.786,2.81
304.103,2.695
309.053,2.835
314.417,2.981
319.305,2.879
323.224,2.565
325.98,2.113
327.793,1.684
329.278,1.437
330.617,1.294
331.694,1.151
332.341,0.962
332.431,0.726
331.6,0.42
327.689,0.099
316.956,-0.021
300.566,-0.029
285.157,-0.029
274.964,-0.029
266.337,-0.029
256.826,-0.029
247.234,-0.029
236.939,-0.029
225.29,-0.03
212.674,-0.03
199.636,-0.03
186.869,-0.03
173.586,-0.03
159.497,-0.03
145.853,-0.03
131.207,-0.03
115.815,-0.031
100.399,-0.031
83.951,-0.031
66.173,-0.031
48.978,-0.032
33.53,-0.032
17.914,-0.032
1.954,-0.032
-15.061,-0.032
-32.548,-0.032
-49.479,-0.033
-66.771,-0.033
-83.003,-0.033
-97.776,-0.033
-111.859,-0.033
-125.999,-0.033
-140.272,-0.033
-153.807,-0.034
-168.287,-0.034
-182.149,-0.034
-194.814,-0.034
-208.102,-0.034
-220.236,-0.034
-229.496,-0.034
-236.615,-0.034
-244.622,-0.034
-254.527,-0.035
-263.111,-0.037
-270.497,-0.183
-277.458,-1.089
-283.771,-2.341
-289.354,-2.833
-294.175,-2.837
-298.925,-2.835
-304.067,-2.944
-309.561,-3.074
-314.884,-3.055
-319.513,-2.84
-323.236,-2.505
-325.934,-2.08
-327.767,-1.681
-329.274,-1.447
-330.656,-1.314
-331.785,-1.178
-332.486,-0.993
-332.625,-0.758
-331.86,-0.448
-328.047,-0.114
-317.461,0.014
-301.171,0.023
-285.657,0.023
-275.235,0.023
-266.52,0.023
-257.217,0.023
-248.017,0.023
-238.072,0.024
-226.45,0.024
-213.569,0.024
-200.304,0.024
-187.254,0.024
-173.88,0.024
-159.798,0.024
-145.94,0.024
-131.224,0.025
-115.863,0.025
-100.362,0.025
-83.828,0.025
-66.232,0.025
-49.542,0.025
-34.82,0.026
-19.541,0.026
-3.377,0.026
13.9,0.026
31.606,0.026
48.751,0.026
66.002,0.026
82.175,0.027
97.472,0.027
112.396,0.027
126.757,0.027
140.473,0.027
153.114,0.027
167.031,0.027
180.919,0.027
193.747,0.028
207.04,0.028
219.306,0.028
228.761,0.028
235.803,0.028
243.602,0.028
253.628,0.028
262.603,0.03
270.141,0.165
277.203,1.059
283.708,2.36
289.615,2.925
294.753,2.953
299.361,2.818
303.664,2.693
308.573,2.824
313.948,2.984
318.899,2.899
322.89,2.594
325.718,2.145
327.589,1.71
329.099,1.455
330.471,1.31
331.597,1.17
332.298,0.984
332.441,0.75
331.708,0.445
328.084,0.114
317.872,-0.02
301.886,-0.029
286.285,-0.029
275.776,-0.029
267.077,-0.029
257.483,-0.029
247.926,-0.029
237.785,-0.03
226.266,-0.03
213.731,-0.03
200.771,-0.03
188.023,-0.03
174.763,-0.03
160.578,-0.03
146.823,-0.03
132.186,-0.031
116.856,-0.031
101.602,-0.031
85.274,-0.031
67.385,-0.031
49.87,-0.032
34.46,-0.032
19.142,-0.032
3.286,-0.032
-13.611,-0.032
-31.345,-0.032
-48.674,-0.033
-65.95,-0.033
-81.872,-0.033
-96.478,-0.033
-110.723,-0.033
-125.085,-0.033
-139.525,-0.034
-153.099,-0.034
-167.416,-0.034
-181.28,-0.034
-193.778,-0.034
-206.823,-0.034
-219.164,-0.034
-228.801,-0.034
-236.074,-0.034
-244.042,-0.035
-254.004,-0.035
-262.729,-0.036
-270.093,-0.158
-277.048,-1.005
-283.352,-2.272
-288.943,-2.806
-293.757,-2.82
-298.466,-2.817
-303.542,-2.918
-308.974,-3.052
-314.316,-3.057
-319.025,-2.865
-322.866,-2.547
-325.694,-2.132
-327.597,-1.72
-329.118,-1.466
-330.507,-1.324
-331.66,-1.189
-332.395,-1.007
-332.573,-0.776
-331.911,-0.475
-328.413,-0.135
-318.255,0.011
-302.165,0.023
-286.491,0.023
-275.781,0.023
-267.122,0.023
-257.803,0.023
-248.428,0.023
-238.584,0.023
-227.378,0.024
-214.754,0.024
-201.436,0.024
-188.215,0.024
-174.756,0.024
-160.602,0.024
-146.785,0.024
-132.374,0.025
-117.237,0.025
-101.69,0.025
-84.998,0.025
-67.066,0.025
-49.882,0.026
-35.372,0.026
-20.791,0.026
-4.789,0.026
12.207,0.026
29.588,0.026
47.124,0.026
64.906,0.026
81.11,0.027
96.605,0.027
111.647,0.027
125.984,0.027
139.502,0.027
151.946,0.027
165.883,0.027
180.061,0.028
192.913,0.028
206.135,0.028
218.331,0.028
227.785,0.028
235.054,0.028
242.823,0.028
252.861,0.028
262.037,0.029
269.643,0.14
276.697,0.964
283.187,2.28
289.131,2.904
294.312,2.956
298.972,2.834
303.286,2.699
308.162,2.817
313.54,2.987
318.556,2.921
322.645,2.628
325.554,2.182
327.449,1.734
328.964,1.463
330.339,1.314
331.468,1.176
332.193,0.995
332.375,0.765
331.718,0.466
328.336,0.128
318.516,-0.017
302.849,-0.029
287.297,-0.029
276.514,-0.029
267.812,-0.029
258.285,-0.029
248.632,-0.029
238.417,-0.029
226.935,-0.03
214.477,-0.03
201.545,-0.03
188.804,-0.03
175.665,-0.03
161.442,-0.03
147.529,-0.03
133.133,-0.031
118.093,-0.031
102.901,-0.031
86.625,-0.031
68.74,-0.031
50.906,-0.032
35.274,-0.032
20.079,-0.032
4.253,-0.032
-12.484,-0.032
-29.916,-0.032
-46.888,-0.033
-64.28,-0.033
-80.78,-0.033
-95.675,-0.033
-109.909,-0.033
-124.093,-0.034
-138.32,-0.034
-151.693,-0.034
-166.007,-0.034
-180.181,-0.034
-192.863,-0.034
-206.02,-0.034
-218.392,-0.034
-228.008,-0.034
-235.322,-0.034
-243.079,-0.034
-252.955,-0.035
-261.983,-0.036
-269.503,-0.136
-276.523,-0.918
-282.849,-2.198
-288.495,-2.791
-293.335,-2.821
-298.015,-2.809
-303.064,-2.908
-308.509,-3.05
-313.877,-3.067
-318.639,-2.885
-322.555,-2.577
-325.47,-2.171
-327.422,-1.748
-328.945,-1.479
-330.345,-1.334
-331.524,-1.203
-332.309,-1.026
-332.55,-0.8
-331.993,-0.504
-328.822,-0.155
-319.323,0.008
-303.634,0.023
-287.543,0.023
-276.332,0.023
-267.826,0.023
-258.759,0.023
-249.484,0.023
-239.56,0.023
-228.145,0.023
-215.443,0.024
-202.244,0.024
-189.271,0.024
-176.058,0.024
-161.893,0.024
-147.863,0.024
-133.244,0.025
-117.989,0.025
-102.694,0.025
-86.469,0.025
-68.892,0.025
-51.792,0.025
-36.919,0.025
-21.85,0.026
-5.69,0.026
11.321,0.026
29.025,0.026
46.032,0.026
63.137,0.026
79.584,0.027
95.087,0.027
110.359,0.027
125.072,0.027
138.862,0.027
151.274,0.027
164.843,0.028
178.88,0.028
191.712,0.028
205.071,0.028
217.666,0.028
227.315,0.028
234.502,0.028
242.076,0.028
252.083,0.028
261.467,0.029
269.172,0.123
276.318,0.897
282.854,2.222
288.821,2.884
294.02,2.951
298.716,2.841
303.024,2.7
307.814,2.796
313.156,2.97
318.218,2.926
322.364,2.648
325.363,2.218
327.321,1.764
328.829,1.475
330.199,1.322
331.356,1.187
332.117,1.009
332.341,0.783
331.786,0.49
328.808,0.15
319.699,-0.013
304.327,-0.029
288.273,-0.029
276.896,-0.029
268.233,-0.029
258.831,-0.029
249.305,-0.029
239.352,-0.029
227.994,-0.029
215.412,-0.03
202.347,-0.03
189.65,-0.03
176.809,-0.03
162.797,-0.03
148.931,-0.031
134.435,-0.031
119.061,-0.031
103.696,-0.031
87.545,-0.031
69.91,-0.031
52.337,-0.031
36.789,-0.032
21.485,-0.032
5.437,-0.032
-11.432,-0.032
-28.952,-0.032
-45.784,-0.032
-62.922,-0.033
-79.315,-0.033
-94.102,-0.033
-108.428,-0.033
-122.939,-0.033
-137.488,-0.034
-150.991,-0.034
-165.234,-0.034
-179.317,-0.034
-191.75,-0.034
-204.677,-0.034
-217.196,-0.034
-227.312,-0.034
-234.863,-0.034
-242.555,-0.034
-252.414,-0.035
-261.511,-0.035
-269.011,-0.116
-276.058,-0.84
-282.478,-2.142
-288.243,-2.797
-293.15,-2.84
-297.84,-2.817
-302.865,-2.904
-308.294,-3.047
-313.68,-3.07
-318.441,-2.887
-322.348,-2.573
-325.299,-2.179
-327.298,-1.765
-328.833,-1.492
-330.251,-1.346
-331.459,-1.216
-332.273,-1.042
-332.547,-0.816
-332.065,-0.525
-329.24,-0.173
-320.399,0.004
-305.082,0.023
-288.903,0.023
-277.26,0.023
-268.605,0.023
-259.414,0.023
-250.103,0.024
-240.38,0.024
-229.115,0.024
-216.331,0.024
-202.895,0.024
-189.75,0.024
-176.683,0.024
-162.786,0.024
-148.996,0.024
-134.609,0.024
-119.308,0.025
-103.773,0.025
-87.433,0.025
-69.893,0.025
-52.831,0.025
-38.109,0.026
-23.346,0.026
-7.243,0.026
9.747,0.026
27.272,0.026
44.657,0.026
62.339,0.026
78.615,0.027
93.871,0.027
108.935,0.027
123.643,0.027
137.647,0.027
150.252,0.027
163.866,0.027
178.124,0.028
190.928,0.028
203.99,0.028
216.52,0.028
226.524,0.028
233.977,0.028
241.484,0.028
251.389,0.028
260.906,0.029
268.645,0.102
275.798,0.803
282.363,2.136
288.408,2.869
293.677,2.962
298.419,2.857
302.741,2.709
307.492,2.787
312.818,2.963
317.896,2.932
322.094,2.667
325.187,2.251
327.227,1.794
328.764,1.494
330.152,1.336
331.329,1.2
332.114,1.022
332.362,0.798
331.867,0.51
329.102,0.167
320.37,-0.01
305.277,-0.029
289.261,-0.029
277.71,-0.029
269.043,-0.029
259.688,-0.029
250.064,-0.029
240.104,-0.03
228.931,-0.03
216.568,-0.03
203.518,-0.03
190.647,-0.03
177.706,-0.03
163.65,-0.03
149.777,-0.03
135.547,-0.03
120.487,-0.031
105.229,-0.031
89.061,-0.031
71.323,-0.031
53.436,-0.031
37.7,-0.031
22.631,-0.032
6.617,-0.032
-10.288,-0.032
-27.984,-0.032
-44.892,-0.033
-61.9,-0.033
-78.317,-0.033
-93.169,-0.033
-107.431,-0.033
-121.563,-0.033
-135.918,-0.034
-149.531,-0.034
-163.714,-0.034
-178.324,-0.034
-191.2,-0.034
-204.17,-0.034
-216.732,-0.034
-226.724,-0.034
-234.24,-0.034
-241.838,-0.035
-251.597,-0.035
-260.833,-0.035
-268.356,-0.096
-275.463,-0.74
-281.935,-2.042
-287.731,-2.764
-292.664,-2.831
-297.334,-2.808
-302.331,-2.892
-307.758,-3.04
-313.208,-3.087
-318.097,-2.929
-322.122,-2.623
-325.154,-2.224
-327.212,-1.795
-328.769,-1.504
-330.187,-1.353
-331.408,-1.227
-332.248,-1.055
-332.551,-0.831
-332.125,-0.546
-329.523,-0.195
-321.1,-0.001
-306.095,0.023
-289.824,0.023
-277.962,0.023
-269.322,0.023
-260.153,0.023
-250.709,0.023
-240.941,0.023
-229.935,0.024
-217.498,0.024
-204.139,0.024
-190.838,0.024
-177.599,0.024
-163.629,0.024
-149.873,0.024
-135.672,0.025
-120.545,0.025
-105.154,0.025
-88.883,0.025
-71.28,0.025
-53.988,0.025
-39.012,0.026
-24.297,0.026
-8.344,0.026
8.598,0.026
26.441,0.026
43.543,0.026
60.656,0.026
77.4,0.027
92.904,0.027
108.063,0.027
122.783,0.027
136.751,0.027
149.361,0.027
162.724,0.027
177.05,0.028
190.047,0.028
203.199,0.028
216.028,0.028
226.293,0.028
233.784,0.028
241.033,0.028
250.673,0.028
260.25,0.028
268.038,0.085
275.261,0.716
281.884,2.05
287.993,2.848
293.318,2.969
298.091,2.87
302.398,2.707
307.092,2.767
312.412,2.954
317.551,2.944
321.835,2.692
325.013,2.283
327.089,1.821
328.633,1.509
330.033,1.344
331.229,1.208
332.052,1.038
332.354,0.819
331.935,0.537
329.456,0.191
321.259,-0.004
306.553,-0.029
290.385,-0.029
278.379,-0.029
269.692,-0.029
260.485,-0.029
250.84,-0.029
240.829,-0.029
229.542,-0.03
217.187,-0.03
204.231,-0.03
191.446,-0.03
178.626,-0.03
164.634,-0.03
150.64,-0.03
136.267,-0.03
121.066,-0.031
105.918,-0.031
90.167,-0.031
72.808,-0.031
54.927,-0.031
38.888,-0.032
23.556,-0.032
7.579,-0.032
-9.054,-0.032
-26.741,-0.032
-43.905,-0.033
-61.069,-0.033
-77.573,-0.033
-92.312,-0.033
-106.507,-0.033
-120.632,-0.033
-135.004,-0.033
-148.712,-0.034
-162.636,-0.034
-176.997,-0.034
-189.832,-0.034
-202.95,-0.034
-216.039,-0.034
-226.514,-0.034
-233.932,-0.034
-241.133,-0.034
-250.746,-0.035
-260.211,-0.035
-267.908,-0.084
-275.073,-0.674
-281.541,-1.964
-287.347,-2.731
-292.302,-2.822
-296.957,-2.8
-301.915,-2.879
-307.307,-3.027
-312.782,-3.088
-317.755,-2.951
-321.883,-2.66
-325.015,-2.265
-327.125,-1.826
-328.7,-1.523
-330.13,-1.365
-331.374,-1.236
-332.244,-1.065
-332.576,-0.844
-332.231,-0.571
-329.959,-0.221
-322.159,-0.007
-307.464,0.023
-290.909,0.023
-278.543,0.023
-269.805,0.023
-260.751,0.024
-251.361,0.023
-241.714,0.023
-230.736,0.024
-218.213,0.024
-204.929,0.024
-191.731,0.024
-178.593,0.024
-164.646,0.024
-150.739,0.024
-136.447,0.025
-121.259,0.025
-105.886,0.025
-89.844,0.025
-72.567,0.025
-55.24,0.025
-39.996,0.026
-25.247,0.026
-9.289,0.026
7.469,0.026
24.989,0.026
42.355,0.026
59.936,0.027
76.402,0.027
91.894,0.027
107.147,0.027
121.828,0.027
135.874,0.027
148.547,0.027
161.726,0.027
176.036,0.028
189.032,0.028
202.222,0.028
215.192,0.028
225.626,0.028
233.183,0.028
240.32,0.028
249.849,0.028
259.651,0.028
267.589,0.074
274.866,0.649
281.543,1.975
287.699,2.827
293.055,2.968
297.847,2.874
302.17,2.709
306.806,2.756
312.11,2.949
317.272,2.947
321.598,2.704
324.851,2.308
326.995,1.847
328.564,1.522
329.977,1.353
331.188,1.219
332.033,1.052
332.367,0.834
332.018,0.557
329.807,0.213
322.122,0.002
307.569,-0.029
291.093,-0.029
278.854,-0.029
270.277,-0.029
261.118,-0.029
251.502,-0.029
241.585,-0.029
230.444,-0.03
218.061,-0.03
205.01,-0.03
192.144,-0.03
179.392,-0.03
165.55,-0.03
151.707,-0.03
137.5,-0.03
122.232,-0.031
106.894,-0.031
91.012,-0.031
73.73,-0.031
56.006,-0.031
40.014,-0.032
24.845,-0.032
8.8,-0.032
-7.917,-0.032
-25.597,-0.032
-42.714,-0.032
-59.898,-0.033
-76.617,-0.033
-91.441,-0.033
-105.44,-0.033
-119.453,-0.033
-133.921,-0.034
-147.704,-0.034
-161.677,-0.034
-176.299,-0.034
-189.191,-0.034
-202.098,-0.034
-215.005,-0.034
-225.575,-0.034
-233.333,-0.034
-240.625,-0.034
-250.122,-0.034
-259.652,-0.035
-267.302,-0.071
-274.463,-0.585
-281.017,-1.865
